"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097479","synaptic vesicle localization","36/5740","63/18860",0.571428571428571,1.87755102040816,4.61473469902699,9.59554477380871e-06,0.000628308698190192,NA,"KIF1B/BTBD8/SNAPIN/DNM3/KIF5B/AP3M1/BLOC1S2/LIN7C/BORCS5/KIF5A/LIN7A/PCDH17/SPG11/BLOC1S6/RAB27A/AP1G1/CDH2/DNM2/LIN7B/NRXN1/KIF5C/MAP2/TMEM230/SYNDIG1/SYNJ1/SYN2/CTNNB1/BSN/NLGN1/HTT/SNCA/AP3B1/AP3S1/DTNBP1/PRKN/AP3M2",36
"GO:0001558","regulation of cell growth","167/5740","414/18860",0.403381642512077,1.32539682539683,4.42803187987808,9.6144413510725e-06,0.000628308698190192,NA,"CDK11A/MTOR/MAD2L2/CDC42/RPS6KA1/MACF1/CDKN2C/ST7L/LAMTOR2/RGS4/TNR/PAPPA2/RGS2/CDC73/KIF14/SYT2/DISC1/NET1/PRKCQ/NRP1/SUPV3L1/ZFYVE27/KAZALD1/SHTN1/NANOS1/CSNK2A3/TEAD1/BDNF/WT1/PRDM11/PTPRJ/CTTN/PAK1/DCUN1D5/CLSTN3/CDKN1B/RERG/CAPRIN2/H3-5/DIP2B/ACVR1B/RAB21/SYT1/SOCS2/CHPT1/MYL2/KDM2B/RNF6/SPART/RB1/AKAP6/BDKRB1/SEMA6D/ADAM10/SMAD3/MAP2K5/ISLR2/NTRK3/DCUN1D3/MT3/CDH1/IST1/PAFAH1B1/ULK2/CRLF3/ERBB2/MAPT/KAT7/SPAG9/H3-3B/RNF157/RPTOR/SYT4/SMAD4/DCC/NEDD4L/BCL2/PTPRS/DNM2/URI1/HPN/CEACAM1/ADAM17/PUM2/ITSN2/RTN4/BCL11A/SERTAD2/TTL/MAP2/FN1/ATG16L1/SH3BP4/CSNK2A1/SLC23A2/ITCH/NDRG3/TP53TG5/ADNP/HEMK2/DSCAM/VGLL4/CLASP2/GOLGA4/IP6K2/FOXP1/DCBLD2/TOMM70/GSK3B/RYK/AGTR1/ZNF639/MAP3K13/BCL6/SLIT2/RUFY3/SPP1/CAMK2D/EXOSC9/BLTP1/IL2/JADE1/SEMA5A/RICTOR/DAB2/MAP1B/EFNA5/FSTL4/CDKL3/SPOCK1/HBEGF/SLIT3/RACK1/EDN1/KIAA0319/PI16/RIMS1/EPHA7/SESN1/ENPP1/SGK1/EPM2A/PRKN/EGFR/SEMA3A/SMURF1/IFRD1/PRSS2/EPHX2/EXTL3/NRG1/SDCBP/C8orf44-SGK3/SGK3/OSGIN2/RIMS2/EBAG9/COL14A1/SMARCA2/PLAA/SEMA4D/NCBP1/TGFBR1/TRIM32/MAPKAP1/EXOSC2/ABL1",167
"GO:0051960","regulation of nervous system development","185/5740","466/18860",0.396995708154506,1.30441446965052,4.40117379025444,1.04071693282452e-05,0.000673173942568842,NA,"SKI/MTOR/SPEN/EPHB2/KDM1A/YTHDF2/HDAC1/MACF1/NRDC/NEGR1/TNR/ASPM/MIR181B1/KIF14/PROX1/DUSP10/DISC1/NRP1/PARD3/ZNF365/LRRTM3/BMPR1A/ZFYVE27/SHTN1/BMAL1/ABCC8/BDNF/CAPRIN1/MAP6/PAK1/TENM4/FZD4/GRM5/MTMR2/TRPC6/DRD2/ROBO3/CLSTN3/KRAS/CAPRIN2/DIP2B/RAB21/NAP1L1/APPL2/PPP1CC/RNF6/WASF3/SPART/RB1/SLITRK1/SLITRK6/DCT/LIG4/NIN/PRKCH/HIF1A/PSEN1/NUMB/SNW1/FLRT2/DICER1/SPINT1/SEMA6D/PRTG/MAP2K1/NPTN/ISLR2/NTRK3/MT3/CDH1/IL34/IST1/PAFAH1B1/ULK2/NF1/MAPT/SYT4/DCC/CBLN2/PTPRS/LRRC4B/LPIN1/MYCN/NRXN1/RTN4/BCL11A/LRRTM4/LRRTM1/EIF2AK3/IL1B/CXCR4/ZEB2/LRP2/TRAK2/MAP2/FN1/XRCC5/EPHA4/FLRT3/SYNDIG1/ADNP/CHODL/TIAM1/DSCAM/S100B/NF2/LRRN1/RARB/GOLGA4/CTNNB1/ROBO2/ROBO1/DRD3/RYK/EPHB1/HLTF/DHX36/MME/SLITRK3/PRKCI/SKIL/NLGN1/FXR1/MAP3K13/ETV5/IL1RAP/DLG1/SLIT2/KIT/RUFY3/PTPN13/SPP1/GRID2/PPP3CA/RAPGEF2/HMGB2/TPPP/SEMA5A/IL6ST/MAP1B/EFNA5/MAN2A1/FSTL4/CDKL3/CTNNA1/MIR146A/ATXN1/ID4/KIAA0319/DAAM2/ADGRB3/TPBG/EPHA7/UFL1/FIG4/HDAC2/HEY2/OPRM1/TIAM2/QKI/THBS2/GLI3/ELAPOR2/SMURF1/CUX1/RELN/LRRN3/IFRD1/WNT2/FEZF1/PTN/BRAF/EZH2/RHEB/PCM1/HOOK3/LYN/CHD7/STAU2/PTPRD/LINGO2/NTRK2/SEMA4D/TRIM32/BRINP1",185
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","35/5740","61/18860",0.573770491803279,1.88524590163934,4.58046772458906,1.12423314442346e-05,0.000719849889141444,NA,"CSDE1/RC3H1/DHX9/HNRNPU/CAPRIN1/PATL1/DCP1B/PAN2/CNOT2/DIS3/PARN/TNRC6A/TOB1/TNRC6C/CNOT11/CNOT9/EPHA4/CSNK2A1/TNRC6B/MLH1/PDE12/DHX36/CNOT6L/HNRNPD/NOCT/PAIP1/CNOT8/CNOT6/SYNCRIP/PNLDC1/CNOT4/CNOT7/LSM1/PABPC1/AGO2",35
"GO:0090150","establishment of protein localization to membrane","120/5740","283/18860",0.424028268551237,1.39323573952549,4.40866163804603,1.18301457219085e-05,0.000749912937311782,NA,"VAMP3/MACF1/LRRC7/ANKRD13C/GOLPH3L/SSR2/PEX19/ATP1B1/VAMP4/LYPLAL1/RAB3GAP2/TOMM20/CNST/OPTN/PARD3/ANK3/ZDHHC6/TIMM10B/MTCH2/TIMM10/STX3/PAK1/AQP11/TMEM126A/RDX/TIMM8B/WNK1/C2CD5/GRIP1/RAB3IP/VPS37B/RILPL1/ZDHHC20/RN7SL3/TIMM9/AKAP5/MOAP1/SYNE3/RAB8B/RAB11A/RAB11FIP3/NOMO1/NOMO3/BBS2/PHAF1/ERBB2/GGA3/MTCL1/RAB31/NPC1/TIMM29/AKT2/RAB10/PREPL/SPTBN1/COMMD1/REEP1/RAB3GAP1/GORASP2/MTX2/MAIP1/PIKFYVE/BCS1L/ZFAND2B/ACSL3/PRNP/SNAP25-AS1/KCNB1/BID/LARGE1/EMC3/COLQ/GOLGA4/SACM1L/ARL6/TOMM70/NECTIN3/ATG3/RAB7A/ATP2C1/SRPRB/SSR3/SEC62/PRKCI/CWH43/SRP72/COX18/SCARB2/TRAM1L1/ZDHHC11B/ZDHHC11/GOLPH3/SGTB/AP3B1/SRP19/SIL1/RACK1/KIF13A/SEC63/FYN/ZDHHC14/AFDN/TOMM7/NACAD/EGFR/RABGEF1/BRAF/TCAF1/ZDHHC2/VPS37A/DMTN/GOLGA7/SDCBP/TRAM1/EMC2/ANXA13/TOMM5/TRMT10B/LPAR1/HSPA5",120
"GO:0009267","cellular response to starvation","88/5740","196/18860",0.448979591836735,1.47521865889213,4.42351512011546,1.27178429035819e-05,0.000798202041245598,NA,"MTOR/RRAGC/SH3GLB1/ELAPOR1/IFI16/XPR1/GLUL/PIK3C2B/ATF3/MAP1LC3C/MAPK8/SAR1A/MICU1/MCU/FAS/RRP8/AMBRA1/KAT5/CHKA/PAK1/HSPA8/ITFG2/SLC38A2/SP7/SP1/KICS2/FOXO1/DNAJC15/PRKD1/PRKCH/ZFYVE1/ATXN3/EIF2AK4/NPRL3/CLEC16A/TNRC6A/WDR59/BECN1/PPM1D/WIPI1/RPTOR/WDR45B/SEH1L/IMPACT/PIK3C3/RNF152/TNFRSF11A/BCL2/EIF2AK2/EIF2AK3/GPR155/ATF2/NFE2L2/CUL3/MAP1LC3A/COMT/MAPK1/MTMR3/DEPDC5/ATG7/HIGD1A/USP4/PIK3R4/PAK2/PRKAA1/CARTPT/JMY/FNIP1/SAR1B/LARS1/CPEB4/TBC1D7/PIM1/RRAGD/ATG5/FOXO3/SESN1/WIPI2/VPS41/YWHAG/PDK4/CAV1/PRKAG2/WRN/YWHAZ/PLIN2/TRIM32/HSPA5",88
"GO:0050657","nucleic acid transport","77/5740","167/18860",0.461077844311377,1.51497005988024,4.42129070913576,1.36738169945661e-05,0.000841537144937423,NA,"KHDRBS1/DHX9/SMG7/TPR/ZC3H11B/NUP133/TOMM20/AHCTF1/NUP98/CKAP5/NUP160/NXF1/SIDT2/DDX25/WNK1/PARP11/MAGOHB/SARNP/XPOT/CPSF6/ATXN2/HNRNPA1L2/PCID2/METTL3/PABPN1/RTRAF/TOMM20L/NRDE2/RBFOX1/NPIPA1/NUP93/NCBP3/CASC3/KPNB1/SRSF1/THOC1/SEH1L/AKAP8L/SRSF7/LRPPRC/PNPT1/XPO1/RANBP2/IWS1/KIF5C/SSB/RFTN2/AGFG1/RAE1/MCM3AP/NUP50/NUP210/TGFBR2/SETD2/THOC7/FXR1/SENP2/FYTTD1/YTHDC1/G3BP2/NUP54/EIF4E/CETN3/SRSF3/XPO5/QKI/IGF2BP3/HNRNPA2B1/POM121/POM121C/SEM1/NUP205/RBM33/TNKS/ENY2/NCBP1/NUP214",77
"GO:0050658","RNA transport","77/5740","167/18860",0.461077844311377,1.51497005988024,4.42129070913576,1.36738169945661e-05,0.000841537144937423,NA,"KHDRBS1/DHX9/SMG7/TPR/ZC3H11B/NUP133/TOMM20/AHCTF1/NUP98/CKAP5/NUP160/NXF1/SIDT2/DDX25/WNK1/PARP11/MAGOHB/SARNP/XPOT/CPSF6/ATXN2/HNRNPA1L2/PCID2/METTL3/PABPN1/RTRAF/TOMM20L/NRDE2/RBFOX1/NPIPA1/NUP93/NCBP3/CASC3/KPNB1/SRSF1/THOC1/SEH1L/AKAP8L/SRSF7/LRPPRC/PNPT1/XPO1/RANBP2/IWS1/KIF5C/SSB/RFTN2/AGFG1/RAE1/MCM3AP/NUP50/NUP210/TGFBR2/SETD2/THOC7/FXR1/SENP2/FYTTD1/YTHDC1/G3BP2/NUP54/EIF4E/CETN3/SRSF3/XPO5/QKI/IGF2BP3/HNRNPA2B1/POM121/POM121C/SEM1/NUP205/RBM33/TNKS/ENY2/NCBP1/NUP214",77
"GO:1905508","protein localization to microtubule organizing center","25/5740","39/18860",0.641025641025641,2.10622710622711,4.57407847209276,1.44507265458723e-05,0.000876446390306393,NA,"CEP350/DISC1/NUMA1/C2CD3/BICD1/CEP83/PIBF1/TRIM69/RAB11A/RAB11FIP3/KIAA0753/CEP192/CEP250/GSK3B/GOLGB1/CEP72/APC/SNX10/NUDCD3/MCPH1/PCM1/HOOK3/UBXN2B/STK3/CEP78",25
"GO:0060271","cilium assembly","164/5740","408/18860",0.401960784313726,1.32072829131653,4.33205526195704,1.45175691721362e-05,0.000876446390306393,NA,"CROCC/LUZP1/TEKT2/ZMYND12/SPATA6/SSX2IP/ODF2L/FNBP1L/CELSR2/NME7/CEP350/DISC1/SDCCAG8/GDI2/SPAG6/FAM149B1/BBIP1/ABLIM1/DNHD1/C2CD3/ELMOD1/HOATZ/TTC12/CEP164/IFT46/CCDC15/LRRC23/LIMA1/AVIL/RAB3IP/BBS10/CEP290/CEP83/CFAP54/RFX4/IFT81/TCTN1/CCDC63/CFAP73/DYNLL1/RILPL1/IFT88/B3GLCT/PIBF1/TOGARAM1/CDKL1/EXOC5/KIAA0586/SYNE2/ATP6V1D/TTLL5/IFT43/CEP128/TTC8/TTBK2/BLOC1S6/MNS1/RAB11A/CFAP161/RAB11FIP3/CEP20/CCP110/CYLD/BBS2/CFAP263/KIAA0753/DNAI2/FBF1/ONECUT2/RFX2/ARHGAP35/EHD2/KCNF1/WDR35/PFN4/DYNC2LI1/CCDC88A/TMEM17/WDPCP/ACTR2/DCTN1/MARCHF7/TTC21B/IFT70B/DAW1/ARMC9/SEPTIN2/MKKS/CFAP61/KIF3B/CEP250/PCNT/LIMK2/KCTD17/ATXN10/CCDC13/MAP4/DNAH1/ARF4/ARL13B/ARL6/CEP97/IFT57/ATG3/GSK3B/IFT122/WWTR1/IFT80/GMNC/CEP19/DRC9/HTT/CC2D2A/TAPT1/WDR19/ALPK1/BBS7/INTU/FHDC1/NEK1/SPEF2/CPLANE1/MACIR/CEP120/KIF3A/UBE2B/NME5/ABLIM3/MAK/TBC1D7/DTNBP1/CEP162/ATG5/ARMC2/TBC1D32/AHI1/DNAAF5/SNX10/BBS9/SEPTIN7/NME8/NUDCD3/CDC14C/CCDC146/CFAP69/IQUB/CEP41/LRGUK/DYNC2I1/PCM1/VDAC3/RP1/CIBAR1/TMEM67/TBC1D31/ASAP1/DNAAF11/RFX3/IFT74/PTPDC1/CDC14B/LPAR1/TRIM32/GSN",164
"GO:0061951","establishment of protein localization to plasma membrane","39/5740","71/18860",0.549295774647887,1.80482897384306,4.49396103645217,1.48752440720432e-05,0.000889567662006432,NA,"VAMP3/MACF1/LRRC7/GOLPH3L/VAMP4/LYPLAL1/CNST/OPTN/ANK3/RDX/GRIP1/RILPL1/AKAP5/RAB11A/RAB11FIP3/BBS2/PHAF1/GGA3/RAB31/RAB10/PREPL/SPTBN1/COMMD1/GORASP2/ACSL3/GOLGA4/ARL6/NECTIN3/RAB7A/ATP2C1/SCARB2/GOLPH3/RACK1/KIF13A/AFDN/ZDHHC2/GOLGA7/ANXA13/LPAR1",39
"GO:0034198","cellular response to amino acid starvation","36/5740","64/18860",0.5625,1.84821428571429,4.49584376197814,1.55297129046204e-05,0.000920026636470923,NA,"MTOR/RRAGC/SH3GLB1/ATF3/MAPK8/SAR1A/FAS/ITFG2/SLC38A2/KICS2/PRKD1/PRKCH/ATXN3/EIF2AK4/NPRL3/WDR59/BECN1/SEH1L/IMPACT/RNF152/EIF2AK2/EIF2AK3/GPR155/ATF2/CUL3/MAP1LC3A/MAPK1/DEPDC5/PRKAA1/SAR1B/LARS1/PIM1/RRAGD/SESN1/YWHAG/TRIM32",36
"GO:0048489","synaptic vesicle transport","29/5740","48/18860",0.604166666666667,1.98511904761905,4.52001846493896,1.62393369903941e-05,0.000948803025204079,NA,"KIF1B/BTBD8/SNAPIN/DNM3/KIF5B/AP3M1/BLOC1S2/LIN7C/BORCS5/KIF5A/LIN7A/SPG11/BLOC1S6/RAB27A/AP1G1/DNM2/LIN7B/KIF5C/MAP2/TMEM230/SYNJ1/CTNNB1/HTT/SNCA/AP3B1/AP3S1/DTNBP1/PRKN/AP3M2",29
"GO:0007015","actin filament organization","185/5740","469/18860",0.394456289978678,1.2960706670728,4.29464717448841,1.63148019793729e-05,0.000948803025204079,NA,"ESPN/MTOR/MAD2L2/CDC42/LUZP1/STMN1/WASF2/CAP1/TACSTD2/CAPZA1/OAZ3/ARHGEF2/RGS4/PROX1/ENAH/RHOU/ACTN2/FMN2/NEBL/MSRB2/ABI1/SVIL/ARHGAP12/NRP1/RHOBTB1/SORBS1/ADD3/SHTN1/SWAP70/MICAL2/GAS2/CTTN/FCHSD2/ARRB1/PAK1/RDX/EPS8/TWF1/RND1/LIMA1/NCKAP1L/AVIL/HSP90B1/WASHC4/CORO1C/MYO1H/TRPV4/ARPC3/PLA2G1B/HIP1R/WASF3/RGCC/LCP1/FERMT2/ACTN1/TGFB3/GPR65/TTC8/EVL/CYFIP1/TJP1/BLOC1S6/TMOD3/MYO5C/MYO5A/MYO1E/SMAD3/CORO2B/ARPIN/IQGAP1/KCTD13/TNFAIP1/SSH2/MYO1D/MYO19/MIR21/GRB2/SPIRE1/ROCK1/FHOD3/BCL2/DNM2/TPM4/NPHS1/ARHGAP35/ROCK2/CYRIA/RHOB/PRKCE/SPTBN1/CCDC88A/ACTR2/ARHGAP25/ADD2/CTNNA2/NCK2/CLASP1/ZEB2/RND3/NEB/WIPF1/NCKAP1/TMEFF2/ABI2/ARPC2/CUL3/MKKS/SRC/ARHGAP40/ELMO2/PREX1/MICAL3/NF2/BAIAP2L2/BRK1/CLASP2/PRKCD/LMOD3/CD47/PHLDB2/ITGB5/PLS1/PRKCI/PIK3CA/PAK2/DLG1/ADD1/SLIT2/LIMCH1/RUFY3/SHROOM3/AP1AR/ARFIP1/FHDC1/PDLIM3/FAT1/SEMA5A/RICTOR/PTGER4/PIK3R1/F2RL1/JMY/RASA1/FER/DIAPH1/CYFIP2/PHACTR1/TRIM27/DAAM2/MYO6/WASF1/ARHGAP18/LATS1/SNX9/PRKN/FSCN1/SCIN/WIPF3/ELMO1/COBL/HIP1/PPP1R9A/MET/CAPZA2/LMOD2/WASL/CALD1/BRAF/ARHGEF10/DLC1/DMTN/RHOBTB2/PTK2B/ARFGEF1/WASHC5/CYRIB/KANK1/C9orf72/TMOD1/TGFBR1/PALM2AKAP2/LPAR1/GSN/SPTAN1/ABL1",185
"GO:0051261","protein depolymerization","59/5740","121/18860",0.487603305785124,1.60212514757969,4.39495673628854,1.74273027184504e-05,0.000989582572037552,NA,"STMN1/DNAJC6/WDR47/CAPZA1/ARHGEF2/CAMSAP2/CCSAP/ACTN2/SVIL/ADD3/SWAP70/MICAL2/CKAP5/SLN/RDX/HSPA8/EPS8/KIF21A/TWF1/LIMA1/AVIL/NAV3/TRPV4/CCDC88C/TTBK2/MAP1A/TMOD3/BMERB1/VPS4A/TAOK1/CLTC/VPS4B/MAP1S/SPAST/SPTBN1/ADD2/CLASP1/NCKAP5/SYNJ1/MICAL3/CLASP2/ATXN7/LMOD3/PIK3CA/ADD1/SEMA5A/KIF2A/MAP1B/F2RL1/APC/SCIN/CAPZA2/LMOD2/DMTN/ASPH/STMN2/TMOD1/GSN/SPTAN1",59
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","59/5740","121/18860",0.487603305785124,1.60212514757969,4.39495673628854,1.74273027184504e-05,0.000989582572037552,NA,"RNF220/EPS15/LRRC7/GPSM2/RAP1A/SNX27/VAMP4/SUSD4/AP3M1/GRID1/DRD4/TRAF6/ZDHHC5/CTNND1/STX3/DLG2/RDX/EPS8/GRIP1/MDM2/GPC6/RAP2A/EFNB2/SNX6/GPHN/NUMB/HSP90AA1/ADAM10/RAB11A/MAP2K1/CACNG3/GSG1L/NETO2/RABEP1/SHISA6/AP2B1/ERBB2/EPB41L3/NETO1/PPP3R1/ERBB4/SACM1L/CACNA2D2/CBLB/PRKCI/SST/DLG1/USP46/GRID2/ERBIN/ATG5/PRKN/GRID2IP/RALA/HIP1/AGAP3/ZDHHC2/NRG1/LPAR1",59
"GO:1901888","regulation of cell junction assembly","120/5740","285/18860",0.421052631578947,1.38345864661654,4.31444475983254,1.74964054476905e-05,0.000989582572037552,NA,"NPHP4/EPHB2/MACF1/NEGR1/RAP1A/SRGAP2C/SRGAP2/MARK1/ARHGAP12/NRP1/LRRTM3/SLK/DOCK1/LIN7C/BDNF/PTPRJ/CUL5/CHD4/CLSTN3/SRGAP1/RAP1B/LIN7A/CORO1C/MYCBP2/SLITRK1/SLITRK6/RAP2A/FERMT2/PRKCH/FLRT2/TJP1/SMAD3/PEAK1/NTRK3/NAE1/GNA13/TRIM47/ROCK1/CBLN2/PTPRS/LIN7B/LRRC4B/ROCK2/PUM2/CRIPT/NRXN1/RTN4/WDPCP/LRRTM4/LRRTM1/MAP4K4/LIMS1/NPHP1/IL1B/EPB41L5/CLASP1/FZD5/DOCK10/PTPRA/FLRT3/SYNDIG1/SRC/PTPN1/ADNP/APP/LRRN1/SRGAP3/SETD5/COLQ/ANKRD28/CLASP2/CTNNB1/ROBO2/EPHA3/NECTIN3/PHLDB2/IGSF11/EPHB1/SLITRK3/NLGN1/IL1RAP/LIMCH1/KDR/PTPN13/SNCA/GRID2/PDLIM5/RAPGEF2/MAP1B/MEF2C/EFNA5/HTR4/CYFIP2/DUSP22/MDGA1/ADGRB3/TPBG/EPHA7/LATS1/THBS2/ELMO1/LRRN3/DOCK4/CAV1/CNTNAP2/DLC1/DMTN/PTK2B/IKBKB/STAU2/PTK2/VLDLR/PTPRD/RPS6/LINGO2/NTRK2/SEMA4D/MUSK/ABL1/RAPGEF1",120
"GO:0051223","regulation of protein transport","181/5740","458/18860",0.395196506550218,1.29850280723643,4.27756881076738,1.76404528538008e-05,0.000989582572037552,NA,"C1QTNF12/PARK7/SLC16A1/GOLPH3L/OAZ3/VAMP4/SEC16B/CRYZL2P-SEC16B/TPR/LYPLAL1/CHRM3/CNST/FRMD4A/DNAJC1/CDK1/MCU/GLUD1/KIF20B/ANKRD1/FRAT1/SUFU/TCF7L2/DRD4/BMAL1/ABCC8/SERGEF/SVIP/PRR5L/OSBP/MTNR1B/FAM76B/DRD2/SIDT2/HSPA8/KCNA5/TM7SF3/DNM1L/OS9/MDM2/CEP290/PTPN11/SLC8B1/PLA2G1B/DYNLL1/CABP1/P2RX7/XPO4/FOXO1/LCP1/NDFIP2/IPO5/UBAC2/PRKD1/SCFD1/NFKBIA/HIF1A/AKAP5/PSEN1/TGFB3/HSP90AA1/CTDSPL2/OAZ2/RAB11A/SMAD3/NEO1/RAB11FIP3/ABAT/PRKCB/CDH1/WWP2/RPH3AL/YWHAE/NDEL1/MYH10/MYO18A/NF1/MYOM1/SYT4/GIPR/EIPR1/RSAD2/VSNL1/PRKCE/ERLEC1/XPO1/COMMD1/RAB11FIP5/GCC2/IL1B/ACVR1C/RAPGEF4/NEUROD1/BARD1/ACSL3/FERMT1/PLCB1/SNAP25/TM9SF4/EDEM2/PKIG/YWHAB/KCNB1/PTPN1/GNAS/APP/ABCG1/UBE2G2/PCNT/GNAZ/EP300/RANGAP1/ITPR1/EDEM1/MYRIP/PRKCD/CD200/DRD3/GSK3B/ADCY5/TRH/ATP2C1/SERP1/IL12A/PDCD10/SLC2A2/CWH43/CLOCK/RUFY3/RAP1GDS1/SLC9B2/HADH/ARFIP1/FGB/FGA/PPID/ICE1/GOLPH3/C1QTNF3/OXCT1/ISL1/PIK3R1/CARTPT/F2RL1/PDE8B/EFNA5/SLC12A2/NDFIP1/SH3TC2/MIR146A/RACK1/PRP4K/MAPK14/TMEM30A/UBE2J1/SNX3/SLC35D3/EPM2A/OPRM1/PRKN/GLI3/GNAI1/CD36/SRI/CYP51A1/CFTR/INSIG1/ZDHHC2/PCM1/ADAM9/ASPH/PKIA/UBR5/ANGPT1/ENY2/SYBU/SLC30A8/ANXA13/RFX3/DNAJA1/UNC13B/ANP32B",181
"GO:0000045","autophagosome assembly","69/5740","147/18860",0.469387755102041,1.54227405247813,4.36570254247676,1.80991599598418e-05,0.00100640855250384,NA,"MTOR/MFN2/EPHB2/STX12/RRAGC/ATG4C/USP33/SH3GLB1/SNX7/ELAPOR1/RAB3GAP2/MAP1LC3C/PIP4K2A/TBC1D12/BTRC/ZRANB1/TRAF6/AMBRA1/ATM/ATP2A2/IFT88/SCFD1/PSEN1/MOAP1/ATG2B/USP7/ULK2/PIP4K2B/BECN1/VMP1/RPS6KB1/WIPI1/RPTOR/WDR45B/PIK3C3/FEZ2/RAB1A/RAB3GAP1/PIKFYVE/ATG16L1/MAP1LC3A/MTMR3/TOM1/EP300/ATG7/RAB5A/SETD2/ATG3/RAB7A/TBC1D14/RAB33B/LRBA/RETREG1/PRKAA1/SNX18/ATG10/ATG12/CSNK1A1/ATG5/EPM2A/WIPI2/SMURF1/RHEB/RB1CC1/UBXN2B/DEPTOR/C9orf72/SNX30/TRIM32",69
"GO:1905037","autophagosome organization","72/5740","155/18860",0.464516129032258,1.52626728110599,4.35152739350311,1.87714867134829e-05,0.00103471699371102,NA,"MTOR/MFN2/DNAJC16/EPHB2/STX12/RRAGC/ATG4C/USP33/SH3GLB1/SNX7/ELAPOR1/PIK3C2B/RAB3GAP2/MAP1LC3C/PIP4K2A/TBC1D12/BTRC/ZRANB1/TRAF6/AMBRA1/ATM/ATP2A2/IFT88/SCFD1/PSEN1/MOAP1/ATG2B/SPG11/USP7/ULK2/PIP4K2B/BECN1/VMP1/RPS6KB1/WIPI1/RPTOR/WDR45B/PIK3C3/FEZ2/RAB1A/RAB3GAP1/PIKFYVE/ATG16L1/MAP1LC3A/MTMR3/TOM1/EP300/ATG7/RAB5A/SETD2/ATG3/RAB7A/TBC1D14/RAB33B/LRBA/RETREG1/PRKAA1/SNX18/ATG10/ATG12/CSNK1A1/ATG5/EPM2A/WIPI2/SMURF1/RHEB/RB1CC1/UBXN2B/DEPTOR/C9orf72/SNX30/TRIM32",72
"GO:0048013","ephrin receptor signaling pathway","31/5740","53/18860",0.584905660377358,1.92183288409703,4.44507126262576,2.0914567618023e-05,0.00114290900112627,NA,"EPHB2/EPHA10/PAK1/ANKS1B/PTPN11/EFNB2/ARHGEF7/SIPA1L1/NTRK3/YES1/SS18/NCK2/CHN1/EPHA4/NGEF/SRC/TIAM1/EPHA3/EPHA6/KALRN/EPHB1/RBPJ/ARHGEF28/RASA1/EFNA5/ANKS1A/EPHA7/FYN/LYN/PTK2/ABL1",31
"GO:0038127","ERBB signaling pathway","68/5740","145/18860",0.468965517241379,1.54088669950739,4.32457811836192,2.15108942981718e-05,0.00116099148060094,NA,"IFI6/BCAR3/RNF115/ABL2/PTPRJ/NEU3/CUL5/CBL/GPRC5A/PTPRR/PTPN11/HIP1R/SNX6/PSEN1/SPG21/MAP2K1/IQGAP1/CDH13/ERBB2/MIR21/GRB2/PTPN2/GAREM1/CEACAM1/ADAM17/SOS1/SOCS5/RTN4/CCDC88A/EFEMP1/TGFA/NCK2/ERBB4/CNOT9/DGKD/KIF16B/SNX5/SRC/MAPK1/RAF1/CTNNB1/ARF4/CBLB/RAB7A/PIK3CA/ZFYVE28/RBPJ/GAB1/FBXW7/ITGA1/ERBIN/FER/NRG2/HBEGF/SH3TC2/RALA/EGFR/HIP1/PTPN12/BRAF/PTK2B/NRG1/CPNE3/PTK2/SH3GL2/PTPN3/MVB12B/ABL1",68
"GO:0010977","negative regulation of neuron projection development","63/5740","132/18860",0.477272727272727,1.56818181818182,4.33288294369667,2.16117675833587e-05,0.00116099148060094,NA,"EPHB2/LRIG2/SNAPIN/TNR/VIM/NRP1/ZNF365/INPP5F/DENND5A/TSKU/FAT3/PTPRO/DIP2B/MDM2/TRPV4/RNF6/SPART/EFNB2/PSEN1/SEMA6D/NEO1/MT3/CDH1/PAFAH1B1/PMP22/ULK2/RIT2/DCC/PTPRS/ADAM17/RTN4/BCL11A/DGUOK/TRAK2/MAP2/EPHA4/NGEF/CBFA2T2/PTPN1/KREMEN1/PTPRG/RYK/NLGN1/SLIT2/RUFY3/PAQR3/SPP1/MGARP/SEMA5A/DAB2/FSTL4/CDKL3/SPOCK1/DTNBP1/KIAA0319/EPHA7/HDAC2/SEMA3A/IFRD1/PRAG1/STMN2/KANK1/LPAR1",63
"GO:0034453","microtubule anchoring","18/5740","25/18860",0.72,2.36571428571429,4.51955216340578,2.22494911354881e-05,0.00118520608662067,NA,"PEX14/CEP350/BCCIP/BICD1/NIN/CEP20/MAP1S/DCTN1/GCC2/CLASP1/NINL/CLASP2/GSK3B/CEP19/KIF3A/PCM1/HOOK3/CCDC187",18
