"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007272","ensheathment of neurons","30/1791","159/18860",0.188679245283019,1.98687357121035,4.04790908330436,0.000197844201251866,0.0128243235083213,NA,"SBF2/ACER3/TENM4/MTMR2/SCN8A/PALS1/NTRK3/NF1/ERBB2/EPB41L3/AFG3L2/ZNF24/PPP3R1/SCN2A/B4GALT5/S100B/MAPK1/RARB/CTNNB1/DLG1/ANK2/UGT8/ID4/POU3F2/FIG4/ADGRG6/QKI/HYCC1/PTN/LPAR1",30
"GO:0008366","axon ensheathment","30/1791","159/18860",0.188679245283019,1.98687357121035,4.04790908330436,0.000197844201251866,0.0128243235083213,NA,"SBF2/ACER3/TENM4/MTMR2/SCN8A/PALS1/NTRK3/NF1/ERBB2/EPB41L3/AFG3L2/ZNF24/PPP3R1/SCN2A/B4GALT5/S100B/MAPK1/RARB/CTNNB1/DLG1/ANK2/UGT8/ID4/POU3F2/FIG4/ADGRG6/QKI/HYCC1/PTN/LPAR1",30
"GO:0097479","synaptic vesicle localization","16/1791","63/18860",0.253968253968254,2.6743949022006,4.31208170358954,0.000199200354117206,0.0128243235083213,NA,"KIF1B/BTBD8/DNM3/KIF5B/LIN7C/BORCS5/PCDH17/CDH2/NRXN1/SYNDIG1/CTNNB1/NLGN1/HTT/SNCA/AP3B1/DTNBP1",16
"GO:0060291","long-term synaptic potentiation","24/1791","116/18860",0.206896551724138,2.1787096401548,4.12484635456082,0.000199597859558671,0.0128243235083213,NA,"TNR/GRIN2B/AKAP5/GRIN2A/NF1/LRRTM1/CREB1/SNAP25/STAU1/APP/S100B/MAPK1/IGSF11/GSK3B/FXR1/SNCA/CAMK2D/RASGRF2/DRD1/RELN/PTN/BRAF/ZDHHC2/ABL1",24
"GO:0016601","Rac protein signal transduction","15/1791","57/18860",0.263157894736842,2.77116577037233,4.33796605421642,0.000204464639615232,0.0128243235083213,NA,"WASF2/EPS8/RASGRF1/ARHGAP17/NF1/MIR21/RTN4/ABI2/TIAM1/PIK3CB/WASF1/ELMO1/AUTS2/DOCK5/FNTA",15
"GO:0006816","calcium ion transport","65/1791","439/18860",0.148063781321185,1.55917527399081,3.83996001417857,0.000205871886031081,0.0128243235083213,NA,"PDE4B/MCOLN2/NOS1AP/CACNA1E/PTPRC/MICU1/CRACR2A/GRIN2B/ITPR2/DNM1L/ATP2B1/ATP2A2/SLC8B1/NALCN/PRKD1/AKAP6/ERO1A/AKAP5/PSEN1/GRIN2A/PRKCB/MIR21/RGS9/AFG3L2/PRKCE/PPP3R1/CACNB4/UBR3/SESTD1/ITGAV/CALCRL/PLCL1/MAIP1/HTR2B/TRPC4AP/ITPR1/EFHB/CTNNB1/CACNA1D/CACNA2D3/ATP2C1/STRIT1/HTT/STIM2/TMEM165/PKD2/SNCA/PPP3CA/MCUB/ANK2/CAMK2D/EDNRA/PDE4D/HSPA9/DRD1/IBTK/EPM2A/OPRM1/CACNA2D1/MICU3/CHD7/JPH1/TMEM38B/SLC25A25/ABL1",65
"GO:0030111","regulation of Wnt signaling pathway","55/1791","356/18860",0.154494382022472,1.6268922640669,3.86801530387257,0.0002097301603198,0.0128243235083213,NA,"MACF1/CDC73/ASPM/CCNY/USP47/LGR4/DIXDC1/WNK1/PTPRO/LGR5/FOXO1/SCEL/PSEN1/CCDC88C/CSNK1G1/CYLD/SHISA6/NLK/CDH2/MBD2/USP34/CCNYL1/STK4/APP/KREMEN1/CRBN/CTNNB1/GSK3B/PPP2R3A/TBL1XR1/SENP2/RBPJ/NFKB1/JADE1/TMEM131L/SEMA5A/CTNND2/APC/MCC/CSNK1G3/CSNK1A1/FOXO3/LATS1/HECW1/GRB10/FZD9/CDK14/TNKS/TMEM64/STK3/UBR5/MLLT3/GNAQ/TLE4/ABL1",55
"GO:0051258","protein polymerization","47/1791","291/18860",0.161512027491409,1.70079108793298,3.90250879566323,0.000210284857250095,0.0128243235083213,NA,"PDE4DIP/NME7/CAMSAP2/CDK1/ADD3/AMBRA1/CSTPP1/NUMA1/PAK1/RDX/EPS8/KIF21A/TUBA1A/NAV3/CLIP1/HIP1R/EVL/HSP90AA1/SSH2/CEP192/TPGS2/SKA1/PRKCE/SPTBN1/CHMP3/NCK2/CLASP1/CLASP2/DLG1/ADD1/SLIT2/SNCA/FHDC1/FGB/RICTOR/RASA1/CYFIP2/WASF1/ARHGAP18/LATS1/SNX9/COBL/ARFGEF1/WASHC5/CYRIB/CDK5RAP2/ABL1",47
"GO:0051962","positive regulation of nervous system development","47/1791","291/18860",0.161512027491409,1.70079108793298,3.90250879566323,0.000210284857250095,0.0128243235083213,NA,"SPEN/MACF1/ASPM/ZNF365/LRRTM3/SHTN1/CAPRIN1/MAP6/PAK1/TENM4/NAP1L1/NTRK3/IST1/NRXN1/LRRTM1/XRCC5/SYNDIG1/CHODL/TIAM1/LRRN1/GOLGA4/CTNNB1/ROBO2/ROBO1/EPHB1/DHX36/SKIL/NLGN1/FXR1/MAP3K13/SLIT2/GRID2/SEMA5A/IL6ST/MAN2A1/ATXN1/ID4/ADGRB3/UFL1/HDAC2/OPRM1/QKI/SMURF1/RELN/PTN/BRAF/PTPRD",47
"GO:0008361","regulation of cell size","33/1791","182/18860",0.181318681318681,1.90936366815764,3.99310923877162,0.000213090935219489,0.0128243235083213,NA,"MACF1/TNR/AKT3/SHTN1/PAK1/WNK1/DIP2B/SPART/PRKD1/HSP90AA1/NTRK3/IST1/ULK2/DCC/PUM2/FSHR/RTN4/TTL/STK39/CREB1/CLASP2/GOLGA4/GSK3B/MAP3K13/CLCN3/SEMA5A/SLC12A2/LARS1/MAP3K7/EPHA7/SMURF1/RB1CC1/ABL1",33
