"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097734","extracellular exosome biogenesis","13/5817","21/18860",0.619047619047619,2.00708923762044,3.0836763795963,0.00319195765638276,0.0424189089807344,NA,"CD34/STAM/RAB27A/RAB11A/SMPD3/VPS4A/VPS4B/SDC1/ATP9A/PDCD6IP/RAB7A/PRKN/SDCBP",13
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","57/5817","135/18860",0.422222222222222,1.36893778771035,2.87295765777708,0.00330151511013936,0.0437830633539193,NA,"EPHB2/USP1/JAK1/LEPROT/PTPRC/ERCC6/CTR9/CNTF/IL18/SOCS2/PIBF1/CALM1/ARL2BP/CRLF3/STAT5B/STAT3/PTPN2/ELP2/SOCS6/DOT1L/SOCS5/STAMBP/NMI/NEUROD1/STAT1/STAT4/ERBB4/PIGU/CD40/IFNAR2/IFNAR1/NF2/EP300/VHL/WDR48/CCR2/MST1/PARP14/IL12A/OCIAD1/OCIAD2/KIT/PKD2/IL21/PRLR/IL7R/GHR/IL31RA/IL6ST/FER/MIR146A/IFNGR1/CAV1/CNOT7/PTK2B/PTPRD/DAB1",57
"GO:0009895","negative regulation of catabolic process","147/5817","394/18860",0.373096446700508,1.20966116293133,2.80866408380676,0.00331711743735164,0.0438981366082923,NA,"PARK7/MTOR/MAD2L2/THRAP3/RRAGC/LEPR/LRIG2/CSDE1/DHX9/UCHL5/ATP2B4/MAPKAPK2/ANGEL2/FMN2/HNRNPU/LARP4B/WAC/BTRC/SUFU/NELL1/SVIP/MTCH2/AQP11/FAM76B/MTMR2/WNK1/STK38L/ETFBKMT/USP30/ACACB/PPTC7/MYCBP2/HNRNPC/SCFD1/PSEN1/ZC3H14/NRDE2/MAP1A/HERC1/SMAD3/IREB2/CRTC3/FURIN/USP7/GRIN2A/CLEC16A/PARN/N4BP1/MT3/PSME3IP1/NQO1/METTL16/NCOR1/TAF15/STAT3/BECN1/TOB1/SRSF1/MIR21/RPS6KB1/TLK2/RPTOR/FOXK2/USP14/ROCK1/NPC1/SMAD4/BCL2/SERPINB12/GIPC1/NOP53/NBAS/ATRAID/FEZ2/LRPPRC/PDCL3/IL1B/DAPL1/MARCHF7/HDAC4/CSNK2A1/PSMF1/SEPTIN14P20/USP25/HMOX1/EP300/VHL/DAZL/SMARCC1/FHIT/RYBP/GSK3B/DHX36/PIK3CA/FXR1/RUBCN/TBC1D14/RBM47/ZAR1/HNRNPD/SNCA/LARP1B/NOCT/USP38/FBXW7/NAF1/GDNF/PRKAA1/PAIP1/TENT2/PPP2CA/HNRNPA0/FBXO38/CSNK1A1/LARP1/RBM24/TRIM27/MAPK14/SYNCRIP/RRAGD/FBXL4/SNX3/TRAF3IP2/FYN/TAB2/QKI/KIF25/IGF2BP3/EGFR/CYP51A1/PIK3CG/MET/HIPK2/RHEB/PBK/PABPC1/AZIN1/EIF3H/DEPTOR/PHF20L1/AGO2/NRBP2/RIC1/PTPN3/LRRK2/ELAVL1/ALK",147
"GO:1905475","regulation of protein localization to membrane","72/5817","177/18860",0.406779661016949,1.31886959030078,2.84640402634226,0.00337720442123408,0.0446002058879226,NA,"EPHB2/TMEM59/GBP1/RAP1A/VAMP4/ATP2B4/PPP2R5A/LYPLAL1/CNST/KIF5B/SORBS1/RAB11FIP2/TRAF6/ZDHHC5/STX3/PICALM/WNK1/GPC5/GPC6/PRKCH/AKAP5/NUMB/ADAM10/RAB11A/MAP2K1/MESD/NETO2/VPS4A/STX8/SHISA6/AP2B1/CLTC/EPB41L3/CDH2/PRKCE/CRIPT/NRXN1/SPTBN1/COMMD1/DPP10/TNFAIP6/ACSL3/PRNP/ZMYND8/STAC/CACNA2D2/EPHA3/ATP2C1/PLS1/PRKCI/PIK3CA/DLG1/CAMK2D/DAB2/PIK3R1/SQSTM1/RACK1/MRAP2/FYN/STX7/EPM2A/PRKN/EGFR/FZD9/CD36/ZDHHC2/FNTA/LYN/ANXA13/GSN/PID1/CACNG2",72
"GO:0006352","DNA-templated transcription initiation","92/5817","234/18860",0.393162393162393,1.27471939746308,2.82395368514639,0.00343003519217261,0.0451131405163753,NA,"KDM1A/E2F2/ARID1A/JUN/GTF2B/TAF13/RBBP5/INTS7/ERCC6/GTF2H1/PRMT3/MED19/RSF1/INTS4/UBTFL1/MED17/KMT2A/INTS13/BAZ2A/CAND1/HMGB1/FOXO1/GTF2F2/INTS6/NFKBIA/PSMC6/TBPL2/MED6/INTS14/RRN3P1/RRN3P2/BRD7/THRA/CAVIN1/KAT7/NME2/PPM1D/MED13/TAF4B/POLRMT/ERCC1/PPP2R1A/TAF1B/ATAD2B/GTF2A1L/TET3/ATF2/CREB1/CUL3/NCOA6/TAF4/HEMK2/MED15/EP300/KAT2B/MITF/NFKBIZ/DHX36/PPARGC1A/FAM47E/NFKB1/SMARCA5/SUB1/CDK7/BDP1/CCNH/PPP2CA/MED7/PWWP2A/KDM1B/ZNF451/HEY2/L3MBTL3/MED23/TBPL1/TFB1M/ARID1B/POLR1F/CRCP/TAF6/INTS10/INTS9/ASH2L/ELOC/INTS8/MED30/TAF2/POLR1E/XPA/MED27/GTF3C5/MED9",92
"GO:0141162","negative regulation of cAMP/PKA signal transduction","16/5817","28/18860",0.571428571428571,1.85269775780348,3.01540762667415,0.00345881930241367,0.0451131405163753,NA,"PDE4B/PDE3A/PDE8A/PDE4A/PDE1A/PRKAR2A/PDE5A/PDE4D/PDE8B/PDE7B/PDE10A/PDE1C/PRKAR2B/PDE7A/PKIA/LPAR1",16
"GO:0043473","pigmentation","50/5817","116/18860",0.431034482758621,1.39750908455004,2.8679067766401,0.00346114821327252,0.0451131405163753,NA,"MYSM1/SNAPIN/LYST/AP3M1/LRMDA/BLOC1S2/HPS6/HPS5/RAB38/TYR/DRD2/DCT/BLOC1S6/MYO5A/RAB27A/RAB11A/MAP2K1/BBS2/AP1G1/NF1/BCL2/RAB1A/DCTN1/EDAR/ZEB2/PIKFYVE/MREG/AP1S3/MKKS/ASIP/HPS4/ADAMTS9/MITF/ARL6/HPS3/USP13/KIT/SHROOM3/BBS7/EDNRA/AP3B1/MEF2C/AP3S1/RACK1/DTNBP1/KIF13A/FIG4/ENPP1/GLI3/TYRP1",50
"GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","27/5817","55/18860",0.490909090909091,1.59163580102208,2.93439947979642,0.0034716641717862,0.0451131405163753,NA,"MAD2L2/TNFSF4/PTPRC/SWAP70/KMT5B/SLC15A4/LIG4/TP53BP1/ATAD5/ERCC1/MSH2/MSH6/SANBR/RIF1/HSPD1/SHLD1/CD40/MLH1/NFKBIZ/HMCES/BCL6/NSD2/IL2/NDFIP1/RNF8/PMS2/NBN",27
"GO:0002208","somatic diversification of immunoglobulins involved in immune response","27/5817","55/18860",0.490909090909091,1.59163580102208,2.93439947979642,0.0034716641717862,0.0451131405163753,NA,"MAD2L2/TNFSF4/PTPRC/SWAP70/KMT5B/SLC15A4/LIG4/TP53BP1/ATAD5/ERCC1/MSH2/MSH6/SANBR/RIF1/HSPD1/SHLD1/CD40/MLH1/NFKBIZ/HMCES/BCL6/NSD2/IL2/NDFIP1/RNF8/PMS2/NBN",27
"GO:0008608","attachment of spindle microtubules to kinetochore","27/5817","55/18860",0.490909090909091,1.59163580102208,2.93439947979642,0.0034716641717862,0.0451131405163753,NA,"CDC42/PMF1/NUF2/NSL1/HNRNPU/CDK1/ABRAXAS2/KAT5/RACGAP1/RB1/CHAMP1/KNL1/BECN1/TEX14/BIRC5/SEH1L/SKA1/AURKC/EML4/SPC25/DSN1/KAT2B/CENPC/ABRAXAS1/APC/BOD1/RMDN1",27
